,URL,Title,Author,Avg_rating,Num_reviews,Num_ratings,Pages,Publish_year,Series,Genres,Awards,Places
382,https://www.goodreads.com/book/show/46182.In_Watermelon_Sugar,In Watermelon Sugar,Richard Brautigan,3.95,1262,14825,144,1968,,"['Fiction', 'Poetry', 'Fantasy']",,"Bolinas, California, 1964  (United States)"
383,https://www.goodreads.com/book/show/6065629-candor,Candor,Pam Bachorz,3.62,884,6025,272,2009,,"['Young Adult', 'Science Fiction', '175 users']","['Florida Teens Read Nominee (2010)', 'CYBILS Award Nominee for Young Adult Fantasy & Science Fiction (2009)']",
384,https://www.goodreads.com/book/show/47953.The_Black_Jewels_Trilogy,"The Black Jewels Trilogy: Daughter of the Blood, Heir to the Shadows, Queen of the Darkness",Anne Bishop,4.38,635,13018,1204,2003,The Black Jewels #1-3,"['Fantasy', 'Romance', 'Fiction']",,
385,https://www.goodreads.com/book/show/11371.It_Can_t_Happen_Here,It Can't Happen Here,Sinclair Lewis,3.77,2650,15805,400,1935,,"['Fiction', 'Classics', 'Politics']",['Prometheus Hall of Fame Award (2007)'],"United States of America  Washington, D.C.  (United States)   Vermont  (United States)"
386,https://www.goodreads.com/book/show/40611197-famous-men-who-never-lived,Famous Men Who Never Lived,K. Chess,3.63,247,1358,318,2019,,"['Science Fiction', 'Fiction', 'Science Fiction']",,
387,https://www.goodreads.com/book/show/12813630-the-coldest-girl-in-coldtown,The Coldest Girl in Coldtown,Holly Black,3.83,8433,62006,419,2013,,"['Young Adult', 'Fantasy', 'Paranormal']","['Locus Award Nominee for Young Adult Science Fiction and Fantasy (2014)', ""Pennsylvania Young Readers' Choice Award Nominee for Young Adults (2015)"", 'Milwaukee County Teen Book Award Nominee (2015)', 'Andre Norton Award Nominee (2013)', 'Green Mountain Book Award Nominee (2015)']",
388,https://www.goodreads.com/book/show/5091.The_Dark_Tower,The Dark Tower,Stephen King,4.24,5999,155017,1050,2004,The Dark Tower #7,"['Fantasy', 'Fiction', 'Horror']",['British Fantasy Award for Best Novel (2005)'],
389,https://www.goodreads.com/book/show/29806086-the-book-of-the-unnamed-midwife,The Book of the Unnamed Midwife,Meg Elison,4.15,2054,14479,291,2014,The Road to Nowhere #1,"['Science Fiction', 'Fiction', 'Science Fiction']","['Philip K. Dick Award (2015)', 'James Tiptree Jr. Award Nominee for Longlist (2014)']",
390,https://www.goodreads.com/book/show/22326.Virtual_Light,Virtual Light,William Gibson,3.87,576,23400,304,1993,Bridge #1,"['Science Fiction', 'Science Fiction', '523 users']","['Hugo Award Nominee for Best Novel (1994)', 'Locus Award Nominee for Best Science Fiction Novel (1994)', 'Prix Aurora Award for Best Long Form Work in English (1995)']",
391,https://www.goodreads.com/book/show/21805717-only-ever-yours,Only Ever Yours,Louise O'Neill,3.77,2282,13720,400,2014,,"['Young Adult', 'Science Fiction', '314 users']","['Sunday Independent Newcomer of the Year (2014)', 'YA Book Prize (2015)']",
392,https://www.goodreads.com/book/show/20821111-the-young-elites,The Young Elites,Marie Lu,3.88,13346,118067,355,2014,The Young Elites #1,"['Fantasy', 'Young Adult', 'Science Fiction']","[""Pennsylvania Young Readers' Choice Award Nominee for Young Adults (2016)"", 'Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2014)']",Kenettra
393,https://www.goodreads.com/book/show/359375.Night_Watch,Night Watch,Sergei Lukyanenko,3.98,2207,40281,455,1998,Дозоры #1,"['Fantasy', 'Fantasy', '789 users']",['Stalker Award for Best Translated Novel (2009)'],"Moscow, 1998  (Russian Federation)"
394,https://www.goodreads.com/book/show/44492286-children-of-dune,Children of Dune,Frank Herbert,3.95,2718,114465,609,1976,Dune #3,"['Science Fiction', 'Fiction', 'Fantasy']","['Hugo Award Nominee for Best Novel (1977)', 'Locus Award Nominee for Best Novel (1977)', 'Washington State Book Award (1977)']",Arrakis  Sietch Tabr  Salusa Secundus
395,https://www.goodreads.com/book/show/444959.2001,2001: A Space Odyssey,Arthur C. Clarke,4.15,6183,270088,226,1968,Space Odyssey #1,"['Science Fiction', 'Fiction', 'Classics']",,Outer Space
396,https://www.goodreads.com/book/show/8164566-evenfall,Evenfall,Ais,4.18,549,4913,1427,2007,In the Company of Shadows #1,"['Romance', '343 users', 'Dystopia']",,
397,https://www.goodreads.com/book/show/13931214-the-moon-dwellers,The Moon Dwellers,David Estes,3.82,713,4134,369,2012,The Dwellers #1,"['Science Fiction', '217 users', '195 users']",,
398,https://www.goodreads.com/book/show/8306761-for-darkness-shows-the-stars,For Darkness Shows the Stars,Diana Peterfreund,3.87,2696,18193,407,2012,For Darkness Shows the Stars #1,"['Young Adult', 'Science Fiction', '630 users']",,
399,https://www.goodreads.com/book/show/44492285-dune-messiah,Dune Messiah,Frank Herbert,3.89,4931,148964,337,1969,Dune #2,"['Science Fiction', 'Fiction', 'Fantasy']",,Arrakis
400,https://www.goodreads.com/book/show/7027735-dark-life,Dark Life,Kat Falls,3.9,1693,13983,304,2010,Dark Life #1,"['Young Adult', 'Science Fiction', 'Science Fiction']","[""Georgia Children's Book Award Nominee (2012)"", 'South Carolina Book Award Nominee (2012)', ""Buckeye Children's Book Award Nominee for 6-8 (2012)"", 'Golden Sower Award Nominee (2013)', ""Beehive Book Award Nominee (2012)\n...more\nDorothy Canfield Fisher Children's Book Award Nominee (2012)"", 'Sunshine State Young Readers Award Nominee for grades 6-8 (2011)', 'Maud Hart Lovelace Book Award Nominee (2012)', 'Missouri Truman Readers Award Nominee (2012)', 'Ulmer Unke (2012)', ""Rebecca Caudill Young Readers' Book Award Nominee (2013)\n...less""]",Benthic Territory
401,https://www.goodreads.com/book/show/2169506.The_Dead_and_the_Gone,The Dead and the Gone,Susan Beth Pfeffer,3.84,3340,36075,336,2008,Last Survivors #2,"['Young Adult', 'Science Fiction', '491 users']",['South Carolina Book Award Nominee for Young Adult Book Award (2011)'],New York State  (United States)
402,https://www.goodreads.com/book/show/6555517-the-dead-tossed-waves,The Dead-Tossed Waves,Carrie Ryan,3.9,2706,30050,416,2010,The Forest of Hands and Teeth #2,"['Young Adult', 'Horror', '867 users']",,
403,https://www.goodreads.com/book/show/41130.Pacific_Edge,Pacific Edge,Kim Stanley Robinson,3.79,120,1507,336,1990,Three Californias Triptych #3,"['Science Fiction', 'Fiction', 'Science Fiction']",['John W. Campbell Memorial Award for Best Science Fiction Novel (1991)'],
404,https://www.goodreads.com/book/show/12891107-king-of-thorns,King of Thorns,Mark  Lawrence,4.2,2732,57166,449,2012,The Broken Empire #2,"['Fantasy', 'Fiction', 'Fantasy']","['David Gemmell Legend Award Nominee for Best Fantasy Novel (2013)', 'Goodreads Choice Award Nominee for Fantasy (2012)']",
405,https://www.goodreads.com/book/show/1857440.John_Dies_at_the_End,John Dies at the End,David  Wong,3.89,6323,62327,362,2007,John Dies at the End #1,"['Horror', 'Fiction', 'Humor']",,"Las Vegas, Nevada  (United States)   Undisclosed, Illinois  (United States)"
406,https://www.goodreads.com/book/show/11043618-what-s-left-of-me,What's Left of Me,Kat Zhang,3.78,2103,15373,343,2012,The Hybrid Chronicles #1,"['Young Adult', 'Science Fiction', '484 users']",,Americas
407,https://www.goodreads.com/book/show/18966806-morning-star,Morning Star,Pierce Brown,4.48,11007,130610,524,2016,Red Rising Saga #3,"['Science Fiction', 'Fantasy', 'Fiction']","['ITW Thriller Award Nominee for Best Young Adult Novel (2017)', 'Goodreads Choice Award for Science Fiction (2016)', 'Reddit r/fantasy Stabby Award for Best Novel (2016)']",
408,https://www.goodreads.com/book/show/49390139-war,War,Laura Thalassa,4.15,2156,16362,502,2019,The Four Horsemen #2,"['Romance', 'Fantasy', 'Fantasy']",,
409,https://www.goodreads.com/book/show/1768257.Malevil,Malevil,Robert Merle,4.24,270,3872,635,1972,,"['Science Fiction', 'Fiction', 'Apocalyptic']",['John W. Campbell Memorial Award for Best Science Fiction Novel (1974)'],France
410,https://www.goodreads.com/book/show/25781.The_Iron_Dragon_s_Daughter,The Iron Dragon's Daughter,Michael Swanwick,3.68,302,3558,424,1993,The Iron Dragon's Daughter #1,"['Fantasy', 'Fiction', 'Science Fiction']","['Arthur C. Clarke Award Nominee (1994)', 'World Fantasy Award Nominee for Best Novel (1994)']",
411,https://www.goodreads.com/book/show/8488830-freedom,Freedom™,Daniel Suarez,4.27,1489,25632,486,2010,Daemon #2,"['Science Fiction', 'Fiction', 'Thriller']",['Goodreads Choice Award Nominee for Science Fiction (2010)'],
412,https://www.goodreads.com/book/show/10369932-the-eleventh-plague,The Eleventh Plague,Jeff Hirsch,3.51,1870,13286,278,2011,,"['Young Adult', 'Science Fiction', '270 users']",,
413,https://www.goodreads.com/book/show/15746171-linehan-s-trip,Linehan's Trip,Bryan  Murphy,4.44,4,16,,2012,,,,
414,https://www.goodreads.com/book/show/25347016-e,E,Kate Wrath,3.88,169,1075,,2014,E #1,"['Science Fiction', 'Science Fiction', '30 users']",,
415,https://www.goodreads.com/book/show/22586406-experiment,Experiment,Cyma Rizwaan Khan,4.22,17,36,372,2014,,"['Science Fiction', 'Science Fiction', '4 users']",,
416,https://www.goodreads.com/book/show/5931169-santa-olivia,Santa Olivia,Jacqueline Carey,3.84,873,8550,341,2009,Santa Olivia #1,"['Fantasy', 'LGBT', 'Fantasy']",,
417,https://www.goodreads.com/book/show/33399559-the-gaia-effect,The Gaia Effect,Claire Buss,4.1,57,80,228,2016,The Gaia Collection #1,"['Science Fiction', '4 users', '4 users']",,
418,https://www.goodreads.com/book/show/18172279-apocalyptic-empire,Apocalyptic Empire: The Hatchery Compound,Chris   Blake,3.67,10,55,318,2013,,"['Horror', '3 users', 'Post Apocalyptic']",,
419,https://www.goodreads.com/book/show/4711854-the-machine-stops,The Machine Stops,E.M. Forster,4.07,1254,10982,48,1909,,"['Science Fiction', 'Fiction', 'Short Stories']",['Prometheus Hall of Fame Award (2012)'],
420,https://www.goodreads.com/book/show/60924.Seed_to_Harvest,Seed to Harvest,Octavia E. Butler,4.36,374,5133,767,1976,Patternmaster #1-4 ,"['Science Fiction', 'Fiction', 'Fantasy']",,
421,https://www.goodreads.com/book/show/13576541-day-soldiers,Day Soldiers,Brandon Hale,3.94,97,895,272,2012,Day Soldiers #1,"['Paranormal', '21 users', '19 users']",,
422,https://www.goodreads.com/book/show/104342.Grass,Grass,Sheri S. Tepper,4.05,679,11510,544,1989,Arbai #1,"['Science Fiction', 'Fiction', 'Fantasy']",['Hugo Award Nominee for Best Novel (1990)'],
423,https://www.goodreads.com/book/show/22350219-the-country-of-ice-cream-star,The Country of Ice Cream Star,Sandra Newman,3.62,641,2531,592,2014,,"['Fiction', 'Science Fiction', 'Science Fiction']","[""Women's Prize for Fiction Nominee for Longlist (2015)""]",
424,https://www.goodreads.com/book/show/816443.R_U_R_,R.U.R. (Rossum's Universal Robots),Karel Čapek,3.87,632,8748,84,1920,,"['Science Fiction', 'Plays', 'Classics']",,
425,https://www.goodreads.com/book/show/26891429-the-city-of-mirrors,The City of Mirrors,Justin Cronin,4.2,5031,47530,602,2016,The Passage #3,"['Horror', 'Fiction', 'Fantasy']",['Goodreads Choice Award Nominee for Horror (2016)'],"New York City, New York  (United States)   Kerrville, Texas  (United States)   Houston, Texas  (United States)"
426,https://www.goodreads.com/book/show/24768.Pretties,Pretties,Scott Westerfeld,3.84,10407,239809,370,2005,Uglies  #2,"['Young Adult', 'Science Fiction', '2,763 users']",,
427,https://www.goodreads.com/book/show/3032314-the-other-side-of-the-island,The Other Side of the Island,Allegra Goodman,3.69,581,4685,280,2008,,"['Young Adult', 'Science Fiction', '143 users']","[""Dorothy Canfield Fisher Children's Book Award Nominee (2010)"", 'Missouri Truman Readers Award Nominee (2011)']",
428,https://www.goodreads.com/book/show/8534899-forsaken,Forsaken,Jana Oliver,3.99,1504,18124,422,2011,The Demon Trappers #1,"['Young Adult', 'Fantasy', '398 users']",,"Atlanta, Georgia, 2018  (United States)"
429,https://www.goodreads.com/book/show/11366397-the-program,The Program,Suzanne Young,4.05,5750,45661,405,2013,The Program #1,"['Young Adult', 'Science Fiction', '1,064 users']",['Missouri Gateway Readers Award Nominee (2016)'],Oregon  (United States)
430,https://www.goodreads.com/book/show/12393909-revealing-eden,Revealing Eden,Victoria Foyt,2.04,367,929,307,2011,Save the Pearls #1,"['Young Adult', 'Science Fiction', '31 users']",['Eric Hoffer Book Award'],
431,https://www.goodreads.com/book/show/11112619-fever,Fever,Lauren DeStefano,3.78,3327,44119,341,2012,The Chemical Garden #2,"['Young Adult', 'Science Fiction', '1,031 users']",,
432,https://www.goodreads.com/book/show/33311863-american-war,American War,Omar El Akkad,3.79,4275,30560,384,2017,,"['Fiction', 'Science Fiction', 'Science Fiction']","['Arthur C. Clarke Award Nominee (2018)', 'James Tait Black Memorial Prize Nominee for Fiction (2018)', 'Oregon Book Award for Fiction (2018)', 'Kurd-Laßwitz-Preis Nominee for Bestes ausländisches Werk (Best Foreign Work) (2018)', 'Sunburst Award Nominee for Adult (2018)\n...more\nCBC Canada Reads Nominee (2018)', ""Rogers Writers' Trust Fiction Prize Nominee (2017)"", 'Andrew Carnegie Medal Nominee for Fiction (2018)', 'Goodreads Choice Award Nominee for Science Fiction & for Debut Goodreads Author (2017)', 'Dragon Award Nominee for Best Apocalyptic Novel (2017)\n...less']",
433,https://www.goodreads.com/book/show/161849.Chocky,Chocky,John Wyndham,3.82,638,8322,154,1968,,"['Science Fiction', 'Fiction', 'Classics']",,United Kingdom
434,https://www.goodreads.com/book/show/13603717-first-shift,First Shift: Legacy,Hugh Howey,4.22,845,17310,238,2012,Silo #2A,"['Science Fiction', 'Fiction', 'Science Fiction']",,
435,https://www.goodreads.com/book/show/11553.Boy_s_Life,Boy's Life,Robert R. McCammon,4.36,3048,27221,580,1991,,"['Horror', 'Fiction', 'Fantasy']","['Bram Stoker Award for Best Novel (1991)', 'World Fantasy Award for Best Novel (1992)', 'Japan Adventure Fiction Association Prize 日本冒険小説協会大賞特別賞 for Best Translated Novel (1995)']","Zephyr, Alabama  (United States)   Alabama  (United States)"
436,https://www.goodreads.com/book/show/23209924-the-water-knife,The Water Knife,Paolo Bacigalupi,3.85,3034,22362,371,2015,,"['Science Fiction', 'Fiction', 'Science Fiction']","['John W. Campbell Memorial Award Nominee for Best Science Fiction Novel (2016)', 'Goodreads Choice Award Nominee for Science Fiction (2015)', 'Seiun Award 星雲賞 Nominee for Best Translated Novel (2016)']","Phoenix, Arizona  (United States)"
437,https://www.goodreads.com/book/show/9265453-embassytown,Embassytown,China Miéville,3.89,3173,28197,345,2011,,"['Science Fiction', 'Fiction', 'Fantasy']","['Hugo Award Nominee for Best Novel (2012)', 'Nebula Award Nominee for Best Novel (2011)', 'Locus Award for Best Science Fiction Novel (2012)', 'Arthur C. Clarke Award Nominee (2012)', 'Kurd-Laßwitz-Preis Nominee for Bestes ausländisches Werk (Best Foreign Work) (2013)\n...more\nBritish Science Fiction Association Award Nominee for Best Novel (2011)', ""Romantic Times Reviewers' Choice Award (RT Award) for Best Science Fiction Novel (2011)"", 'John W. Campbell Memorial Award Nominee for Best Science Fiction Novel (2012)', ""Grand Prix de l'Imaginaire Nominee for Roman étranger and Traduction (2016)"", 'Premio Ignotus for Mejor novela extranjera (Best Foreign Novel) (2014)', 'The Kitschies Nominee for Red Tentacle (Novel) (2011)', 'Goodreads Choice Award Nominee for Science Fiction (2011)', 'Seiun Award 星雲賞 Nominee for Best Translated Long Form (2014)\n...less']",
438,https://www.goodreads.com/book/show/35870.Ghost_in_the_Shell,Ghost in the Shell,Masamune Shirow,4.17,520,10804,350,1989,Ghost in the Shell #1,"['Sequential Art', '877 users', 'Comics']",,
439,https://www.goodreads.com/book/show/6449916-girl-in-the-arena,Girl in the Arena,Lise Haines,2.99,860,5083,336,2009,,"['Young Adult', 'Science Fiction', '166 users']",,
440,https://www.goodreads.com/book/show/16690.The_Moon_Is_a_Harsh_Mistress,The Moon Is a Harsh Mistress,Robert A. Heinlein,4.15,3982,119873,288,1966,,"['Science Fiction', 'Fiction', 'Classics']","['Hugo Award for Best Novel (1967)', 'Nebula Award Nominee for Best Novel (1966)', 'Prometheus Hall of Fame Award (1983)']","Luna, 2076"
441,https://www.goodreads.com/book/show/767326.The_Fall,The Fall,Garth Nix,3.82,267,8894,195,2000,The Seventh Tower #1,"['Fantasy', 'Young Adult', 'Fiction']",,
442,https://www.goodreads.com/book/show/10174795-glow,Glow,Amy Kathleen Ryan,3.52,2027,13095,307,2011,Sky Chasers #1,"['Young Adult', 'Science Fiction', 'Science Fiction']",,
443,https://www.goodreads.com/book/show/85893.Trouble_on_Triton,Trouble on Triton: An Ambiguous Heterotopia,Samuel R. Delany,3.71,193,1880,312,1976,,"['Science Fiction', 'Fiction', 'Speculative Fiction']","['Nebula Award Nominee for Novel (1976)', 'James Tiptree Jr. Award Nominee for Classics (1995)', ""Graoully d'Or for Roman étranger (1978)""]",
444,https://www.goodreads.com/book/show/54215.Mara_and_Dann,Mara and Dann,Doris Lessing,3.85,166,1655,407,1999,Mara and Dann #1,"['Fiction', 'Science Fiction', 'Science Fiction']",,
445,https://www.goodreads.com/book/show/7747064-the-iron-daughter,The Iron Daughter,Julie Kagawa,4.07,5706,123156,359,2010,The Iron Fey #2,"['Fantasy', 'Young Adult', 'Romance']",,Nevernever
446,https://www.goodreads.com/book/show/9942308-outies,Outies,Jennifer R. Pournelle,3.41,50,865,402,2010,Moties #3,"['Science Fiction', 'Fiction', 'Science Fiction Fantasy']",,
447,https://www.goodreads.com/book/show/48484.Blindsight,Blindsight,Peter Watts,4.01,2544,29216,384,2006,Firefall #1,"['Science Fiction', 'Fiction', 'Horror']","['Hugo Award Nominee for Best Novel (2007)', 'Locus Award Nominee for Best SF Novel (2007)', 'Kurd-Laßwitz-Preis Nominee for Bestes ausländisches Werk (Best Foreign Work) (2009)', 'Sunburst Award Nominee for Canadian Novel (2007)', ""John W. Campbell Memorial Award Nominee (2007)\n...more\nGrand Prix de l'Imaginaire for Traduction (2009)"", 'Premio Ignotus Nominee for Mejor novela extranjera (Best Foreign Novel) (2010)', 'Tähtivaeltaja Award (2014)', 'Prix Aurora Award Nominee for Best Long-Form Work in English (2007)', 'Seiun Award 星雲賞 for Best Translated Long Story (2014)\n...less']",
448,https://www.goodreads.com/book/show/13414446-prodigy,Prodigy,Marie Lu,4.25,15784,214016,371,2013,Legend #2,"['Science Fiction', '3,590 users', '3,432 users']",['Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2013)'],Nevada  (United States)
449,https://www.goodreads.com/book/show/18712886-the-queen-of-the-tearling,The Queen of the Tearling,Erika Johansen,3.99,10506,87745,434,2014,The Queen of the Tearling #1,"['Fantasy', 'Young Adult', 'Fiction']",['Goodreads Choice Award Nominee for Fantasy & for Debut Goodreads Author (2014)'],
450,https://www.goodreads.com/book/show/7749505-the-water-wars,The Water Wars,Cameron Stracher,3.2,740,5122,240,2011,,"['Young Adult', 'Science Fiction', '201 users']",,
451,https://www.goodreads.com/book/show/17567854-intermix-nation,Intermix Nation,M.P. Attardo,4.14,40,196,331,2013,,"['Science Fiction', '16 users', '12 users']",,
452,https://www.goodreads.com/book/show/25772034-in-the-seraphim-city,In The Seraphim City,Eirik Moe Dahll-Larssøn,3.86,7,14,486,2015,,,,
453,https://www.goodreads.com/book/show/57164200-earthflown,Earthflown,Frances  Wren,4.94,23,65,650,2022,,"['Romance', 'Science Fiction', 'LGBT']",,"London, England  (United Kingdom)"
454,https://www.goodreads.com/book/show/74821.Day_by_Day_Armageddon,Day by Day Armageddon,J.L. Bourne,4.0,1067,16720,260,2004,Day by Day Armageddon #1,"['Horror', '525 users', '389 users']",,
455,https://www.goodreads.com/book/show/60929.Dawn,Dawn,Octavia E. Butler,4.13,3140,32244,248,1987,Xenogenesis #1,"['Science Fiction', 'Fiction', 'Fantasy']","['Locus Award Nominee for Best SF Novel (1988)', 'Kurd-Laßwitz-Preis Nominee for Bestes ausländischer SF-Roman (1992)', 'Ditmar Award Nominee for Best International Long Fiction (1989)', 'Premi Ictineu for Millor novel·la traduïda (2020)', 'Le Blanc Award for Melhor Romance Estrangeiro de Fantasia', 'Ficção Científica ou Terror Publicado em Língua Portuguesa (2019)']",
456,https://www.goodreads.com/book/show/23008517-the-antithesis,The Antithesis: Inception,Terra Whiteman,4.27,26,93,240,2014,Hymn of the Multiverse #1,"['Fantasy', 'Science Fiction', 'Fiction']",,
457,https://www.goodreads.com/book/show/35621414-city-of-skies,City of Skies,Farah Cook,3.88,196,763,304,2017,The Viking Assassin #1,"['Fantasy', 'Young Adult', 'Romance']",,
458,https://www.goodreads.com/book/show/60510.Poison_Study,Poison Study,Maria V. Snyder,4.09,12036,152988,427,2005,Poison Study #1,"['Fantasy', 'Young Adult', 'Romance']","['Locus Award Nominee for Best First Novel (2006)', 'RITA Award by Romance Writers of America Nominee for First Book (2006)', 'Compton Crook Award (2006)']",Ixia
459,https://www.goodreads.com/book/show/20526707-the-reader-of-acheron,The Reader of Acheron,Walter Rhein,4.6,32,104,412,2014,Slaves of Erafor #1,"['Fantasy', 'Science Fiction', '3 users']",,
460,https://www.goodreads.com/book/show/10596724-horde,Horde,Ann Aguirre,4.25,1968,22437,422,2013,Razorland  #3,"['Young Adult', 'Science Fiction', '501 users']",,
461,https://www.goodreads.com/book/show/818433.Hell_House,Hell House,Richard Matheson,3.78,2669,39344,304,1971,,"['Horror', 'Fiction', 'Fantasy']",,Maine  (United States)
462,https://www.goodreads.com/book/show/24466484-a-time-to-speak,A Time to Speak,Nadine Brandes,4.61,162,580,458,2015,Out of Time #2,"['Science Fiction', '36 users', '25 users']",['Christy Award Nominee for Visionary (2016)'],
463,https://www.goodreads.com/book/show/186445.The_Little_Country,The Little Country,Charles de Lint,4.07,180,4052,544,1991,,"['Fantasy', 'Fantasy', '97 users']",['Locus Award Nominee for Best Fantasy Novel (1992)'],
464,https://www.goodreads.com/book/show/1802170.Gateway,Gateway,Frederik Pohl,4.07,1608,40945,313,1977,Heechee Saga #1,"['Science Fiction', 'Fiction', 'Space']","['Hugo Award for Best Novel (1978)', 'Nebula Award for Best Novel (1977)', 'Locus Award for Best Science Fiction Novel (1978)', 'John W. Campbell Memorial Award for Best Science Fiction Novel (1978)', 'Ditmar Award Nominee for Best International Long Fiction (1978)\n...more\nPrix Tour-Apollo Award (1979)\n...less']",
465,https://www.goodreads.com/book/show/99702.Island_in_the_Sea_of_Time,Island in the Sea of Time,S.M. Stirling,4.02,459,7516,608,1998,Island in the Sea of Time #1,"['Science Fiction', 'Science Fiction', '195 users']",,
466,https://www.goodreads.com/book/show/18710190-allegiant,Allegiant,Veronica Roth,3.62,66467,869935,526,2013,Divergent #3,"['Young Adult', 'Science Fiction', '8,246 users']",['Goodreads Choice Award for Best Young Adult Fantasy & Science Fiction (2013)'],"Chicago, Illinois  (United States)"
467,https://www.goodreads.com/book/show/30121324-gunfight-at-the-old-leake-canal,Gunfight at the Old Leake Canal,G.B. Hope,4.55,8,53,268,2016,,,,
468,https://www.goodreads.com/book/show/968827.Where_Late_the_Sweet_Birds_Sang,Where Late the Sweet Birds Sang,Kate Wilhelm,3.86,689,9068,251,1976,,"['Science Fiction', 'Fiction', 'Apocalyptic']","['Hugo Award for Best Novel (1977)', 'Nebula Award Nominee for Best Novel (1976)', 'Locus Award for Best Novel (1977)', 'Jupiter Award for Best Novel (1977)', 'John W. Campbell Memorial Award Nominee for Best Science Fiction Novel (1977)']",
469,https://www.goodreads.com/book/show/25843420-the-atlantis-gene,The Atlantis Gene,A.G. Riddle,3.74,4162,70347,464,2013,The Origin Mystery #1,"['Science Fiction', 'Fiction', 'Thriller']",,
470,https://www.goodreads.com/book/show/10048874-dearly-departed,"Dearly, Departed",Lia Habel,3.83,1568,10340,470,2011,Gone With the Respiration #1,"['Young Adult', 'Science Fiction', '498 users']",,
471,https://www.goodreads.com/book/show/53518255-no-reprieve,No Reprieve  (No Freedom #2),Inge-Lise Goss,4.35,5,17,,2020,,,,
472,https://www.goodreads.com/book/show/189745.News_from_Nowhere_and_Other_Writings,News from Nowhere and Other Writings,William Morris,3.5,64,761,430,1890,,"['Fiction', 'Classics', 'Philosophy']",,
473,https://www.goodreads.com/book/show/417157.Egalia_s_Daughters,Egalia's Daughters: A Satire of the Sexes,Gerd Brantenberg,3.96,202,2500,272,1977,,"['Feminism', 'Fiction', 'Gender']",,
474,https://www.goodreads.com/book/show/186423.Greenmantle,Greenmantle,Charles de Lint,4.0,103,3246,384,1988,Ottawa and the Valley,"['Fantasy', 'Fantasy', '94 users']",,
475,https://www.goodreads.com/book/show/44439416-chapterhouse,Chapterhouse: Dune,Frank Herbert,3.92,981,49183,624,1985,Dune #6,"['Science Fiction', 'Fiction', 'Fantasy']",['Prometheus Award Nominee for Best Libertarian Science Fiction Novel (1986)'],Chapter House
476,https://www.goodreads.com/book/show/348.The_Door_Into_Summer,The Door Into Summer,Robert A. Heinlein,4.02,1160,23611,304,1957,,"['Science Fiction', 'Fiction', 'Science Fiction']",,
477,https://www.goodreads.com/book/show/44492287-heretics-of-dune,Heretics of Dune,Frank Herbert,3.87,1125,57800,669,1984,Dune #5,"['Science Fiction', 'Fiction', 'Fantasy']","['Prometheus Award Nominee for Best Libertarian Science Fiction Novel (1985)', 'Prix Cosmos 2000 (1986)']",Arrakis  Gammu
478,https://www.goodreads.com/book/show/1152031.The_Stolen_Child,The Stolen Child,Keith Donohue,3.72,1413,10944,319,2006,,"['Fantasy', 'Fiction', 'Fantasy']",['Mythopoeic Fantasy Award Nominee for Adult Literature (2007)'],
479,https://www.goodreads.com/book/show/44439415-god-emperor-of-dune,God Emperor of Dune,Frank Herbert,3.86,1940,71937,587,1981,Dune #4,"['Science Fiction', 'Fiction', 'Fantasy']",['Locus Award Nominee for Best SF Novel (1982)'],Arrakis
480,https://www.goodreads.com/book/show/155421.Something_from_the_Nightside,Something from the Nightside,Simon R. Green,3.77,1369,23289,230,2003,Nightside #1,"['Fantasy', '1,083 users', '899 users']",,"London, England  (United Kingdom)   Nightside"
481,https://www.goodreads.com/book/show/7896527-throne-of-glass,Throne of Glass,Sarah J. Maas,4.19,47797,671316,406,2012,Throne of Glass #1,"['Young Adult', 'Fiction', 'Fantasy']","['Lincoln Award Nominee (2015)', 'North Carolina Young Adult Book Award for High School (2015)', 'Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2012)']","Rifthold, Adarlan"
482,https://www.goodreads.com/book/show/22325.Idoru,Idoru,William Gibson,3.82,565,22151,308,1996,Bridge #2,"['Science Fiction', 'Science Fiction', '498 users']",,Japan
483,https://www.goodreads.com/book/show/7304203-shadowfever,Shadowfever,Karen Marie Moning,4.4,6806,100954,608,2011,Fever #5,"['Fantasy', '2,041 users', '1,998 users']","[""Romantic Times Reviewers' Choice Award (RT Award) for Best Urban Fantasy Protagonist (2011)"", 'DABWAHA Romance Tournament for Best Romance of the Year & Best Novel with Romantic Elements/Crossover (2012)', 'Goodreads Choice Award for Paranormal Fantasy and Nominee for Favorite Book (2011)']",Dublin  (Ireland)
484,https://www.goodreads.com/book/show/13138635-these-broken-stars,These Broken Stars,Amie Kaufman,3.9,8537,65929,389,2013,Starbound #1,"['Young Adult', 'Science Fiction', 'Romance']","['Aurealis Award for Best Young Adult Novel (2013)', 'The Inky Awards Nominee for Gold Inky (2014)', 'Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2014)', 'The Inky Awards Shortlist for Gold Inky (2014)']",
485,https://www.goodreads.com/book/show/6018232-survivors,Survivors,Terry Nation,3.7,89,660,256,1975,Survivors #0,"['Science Fiction', 'Apocalyptic', '18 users']",,
486,https://www.goodreads.com/book/show/8901953-outside-in,Outside In,Maria V. Snyder,3.83,990,13717,328,2011,Insiders #2,"['Young Adult', 'Science Fiction', '330 users']",,
