,Unnamed: 0,url,title,author,avg_rating,num_reviews,num_ratings,pages,publish_year,series,genres,awards,places,book_score,mean_norm,min_max_norm
227,227,https://www.goodreads.com/book/show/11861062-starters,Starters,Lissa Price,3.9,4386,41123,352.0,2012,True,"['Young Adult', 'Science Fiction', '797 users']",['Missouri Gateway Readers Award Nominee (2015)'],"Los Angeles, California  (United States)",2014,5.439934121621621,6.655405405405405
228,228,https://www.goodreads.com/book/show/8517207-bumped,Bumped,Megan McCafferty,3.12,2368,12975,326.0,2011,True,"['Young Adult', 'Science Fiction', '506 users']",['Golden Duck Award Nominee for Young Adult (Hal Clement Award) (2012)'],"Princeton, New Jersey, 2036  (United States)",1988,4.254123310810811,4.283783783783784
229,229,https://www.goodreads.com/book/show/28954189-scythe,Scythe,Neal Shusterman,4.32,25178,164485,435.0,2016,True,"['Young Adult', 'Fantasy', 'Science Fiction']","[""Grand Prix de l'Imaginaire Nominee for Roman jeunesse étranger (2018) (2019)"", 'Michael L. Printz Award Nominee (2017)', 'South Carolina Book Award Nominee for Young Adult (2019)', 'Rhode Island Teen Book Award (2018)', 'Lincoln Award Nominee (2019)\n...more\nGoodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2017)', 'Missouri Gateway Readers Award Nominee (2018)', 'Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2017)', ""Rebecca Caudill Young Readers' Book Award Nominee (2020)\n...less""]",,1949,6.078447635135135,7.932432432432433
230,230,https://www.goodreads.com/book/show/22584.Flow_My_Tears_the_Policeman_Said,"Flow My Tears, the Policeman Said",Philip K. Dick,3.91,1776,35753,204.0,1974,False,"['Science Fiction', 'Fiction', 'Science Fiction']","['Hugo Award Nominee (1975)', 'Nebula Award Nominee (1974)', 'Locus Award Nominee for Best Novel (1975)', 'John W. Campbell Memorial Award for Best Science Fiction Novel (1975)']","United States of America, 1988",1900,5.455136824324325,6.685810810810811
231,231,https://www.goodreads.com/book/show/22398187-the-passage,The Passage (Beyond Two Worlds #1),Nabille De La Luz,3.88,14,68,280.0,2015,False,"['Young Adult', 'Science Fiction', '5 users']",,,1892,5.409528716216216,6.594594594594594
232,232,https://www.goodreads.com/book/show/7334201-super-sad-true-love-story,Super Sad True Love Story,Gary Shteyngart,3.45,4695,38432,331.0,2010,False,"['Fiction', 'Science Fiction', '251 users']","['Bollinger Everyman Wodehouse Prize Nominee for Comic Fiction (2011)', 'Goodreads Choice Award Nominee for Fiction (2010)']","Lower East Side, New York City, New York  (United States)   New York City, New York  (United States)   Lower Manhattan, New York City, New York  (United States)",1871,4.755812500000001,5.287162162162162
233,233,https://www.goodreads.com/book/show/41069.Stand_on_Zanzibar,Stand on Zanzibar,John Brunner,3.96,626,15627,672.0,1968,False,"['Science Fiction', 'Fiction', 'Science Fiction']","['Hugo Award for Best Novel (1969)', 'Nebula Award Nominee for Best Novel (1968)', 'British Science Fiction Association Award for Best Novel (1969)', 'Prix Tour-Apollo Award for Best Novel (1973)']",,1859,5.531150337837838,6.837837837837839
234,234,https://www.goodreads.com/book/show/149840.A_Gift_Upon_the_Shore,A Gift Upon the Shore,M.K. Wren,3.89,160,1323,388.0,1990,False,"['Apocalyptic', '75 users', '57 users']",,Oregon Coast  (United States),1843,5.4247314189189195,6.625000000000001
235,235,https://www.goodreads.com/book/show/12401556-the-age-of-miracles,The Age of Miracles,Karen Thompson Walker,3.66,12069,89890,294.0,2012,False,"['Fiction', 'Young Adult', 'Science Fiction']","['Audie Award for Science Fiction (2013)', 'Goodreads Choice Award Nominee for Fiction (2012)']","San Diego, California  (United States)",1802,5.075069256756757,5.925675675675676
236,236,https://www.goodreads.com/book/show/25312178-the-stonegate-sword,The Stonegate Sword,Harry James Fox,4.26,49,101,458.0,2015,True,"['Fantasy', 'Christian Fiction', '9 users']",,,1794,5.987231418918919,7.749999999999999
237,237,https://www.goodreads.com/book/show/9634967-robopocalypse,Robopocalypse,Daniel H. Wilson,3.69,4260,36959,347.0,2011,True,"['Science Fiction', 'Fiction', 'Apocalyptic']","['ALA Alex Award (2012)', 'Endeavour Award Nominee (2012)', 'Goodreads Choice Award Nominee for Science Fiction (2011)']",United States of America,1778,5.120677364864865,6.016891891891892
238,238,https://www.goodreads.com/book/show/19486.In_the_Country_of_Last_Things,In the Country of Last Things,Paul Auster,3.88,908,11978,188.0,1987,False,"['Fiction', 'Science Fiction', '112 users']",,,1741,5.409528716216216,6.594594594594594
239,239,https://www.goodreads.com/book/show/320.One_Hundred_Years_of_Solitude,One Hundred Years of Solitude,Gabriel García Márquez,4.09,32630,787830,417.0,1967,False,"['Fiction', 'Classics', 'Magical Realism']","['Premio Internacional de Novela Rómulo Gallegos (1972)', 'Prix du Meilleur Livre Étranger for Roman (1969)']",Macondo,1721,5.728785472972973,7.233108108108108
240,240,https://www.goodreads.com/book/show/581125.The_Minority_Report,The Minority Report,Philip K. Dick,3.85,893,19510,103.0,1956,False,"['Science Fiction', 'Fiction', 'Short Stories']",,,1705,5.363920608108109,6.503378378378378
241,241,https://www.goodreads.com/book/show/6387565-witch-wizard,Witch & Wizard,James Patterson,3.56,4741,53731,314.0,2009,True,"['Fantasy', 'Young Adult', 'Fiction']",,,1696,4.92304222972973,5.621621621621622
242,242,https://www.goodreads.com/book/show/9595.Slapstick_or_Lonesome_No_More_,"Slapstick, or Lonesome No More!",Kurt Vonnegut Jr.,3.87,1476,36127,288.0,1976,False,"['Fiction', 'Science Fiction', 'Classics']",,United States of America,1693,5.394326013513513,6.564189189189189
243,243,https://www.goodreads.com/book/show/622866.High_Couch_of_Silistra,High Couch of Silistra,Janet E. Morris,3.66,57,372,256.0,1977,True,"['Fantasy', 'Science Fiction', 'Fiction']",,,1653,5.075069256756757,5.925675675675676
244,244,https://www.goodreads.com/book/show/68497.The_Scar,The Scar,China Miéville,4.17,1767,28746,578.0,2002,True,"['Fantasy', 'Fiction', 'Science Fiction']","['Hugo Award Nominee for Best Novel (2003)', 'Locus Award for Best Fantasy Novel (2003)', 'Arthur C. Clarke Award Nominee (2003)', 'World Fantasy Award Nominee for Best Novel (2003)', 'Kurd-Laßwitz-Preis for Bestes ausländisches Werk (Best Foreign Work) (2005)\n...more\nBritish Science Fiction Association Award Nominee for Best Novel (August Derlith Fantasy Award) (2002)', 'Philip K. Dick Award for Special Citation (2003)', 'British Fantasy Award for Best Novel (2003)', 'Cena Akademie SFFH for Kniha roku (Book of the Year) (2004)\n...less']",Bas-Lag,1653,5.850407094594595,7.476351351351351
245,245,https://www.goodreads.com/book/show/16234584-the-drowned-world,The Drowned World,J.G. Ballard,3.54,1067,23261,198.0,1962,False,"['Science Fiction', 'Fiction', 'Apocalyptic']",,"London, England  (United Kingdom)",1626,4.892636824324324,5.5608108108108105
246,246,https://www.goodreads.com/book/show/12743472-slated,Slated,Teri Terry,4.07,2884,26321,439.0,2012,True,"['Young Adult', 'Science Fiction', '600 users']",['North East Teenage Book Award (2012)'],"England, 2054",1620,5.698380067567568,7.172297297297298
247,247,https://www.goodreads.com/book/show/65714.Kallocain,Kallocain,Karin Boye,3.78,429,7076,193.0,1940,False,"['Classics', 'Science Fiction', '148 users']",['Retro Hugo Award Nominee for Best Novel (2016)'],,1597,5.257501689189189,6.29054054054054
248,248,https://www.goodreads.com/book/show/27251125-the-40-minute-war,The 40-Minute War,Janet E. Morris,3.96,22,182,210.0,1980,False,"['Science Fiction', 'Fiction', 'Science Fiction']",,,1577,5.531150337837838,6.837837837837839
249,249,https://www.goodreads.com/book/show/17199504-the-bone-season,The Bone Season,Samantha Shannon,3.77,8712,65203,466.0,2013,True,"['Fantasy', 'Young Adult', 'Science Fiction']","['British Fantasy Award Nominee for Best Newcomer (2014)', 'Goodreads Choice Award Nominee for Paranormal Fantasy (2013)']","London, England  (United Kingdom)   Oxford, England",1573,5.242298986486487,6.260135135135135
250,250,https://www.goodreads.com/book/show/154091.Mona_Lisa_Overdrive,Mona Lisa Overdrive,William Gibson,4.0,932,37982,308.0,1988,True,"['Science Fiction', 'Science Fiction', '977 users']","['Hugo Award Nominee for Best Novel (1989)', 'Nebula Award Nominee for Best Novel (1988)', 'Locus Award Nominee for Best Science Fiction Novel (1989)', 'Prix Aurora Award for Best Long Form Work in English (1989)']",,1562,5.591961148648649,6.95945945945946
252,252,https://www.goodreads.com/book/show/17214.Starship_Troopers,Starship Troopers,Robert A. Heinlein,4.0,5895,200082,208.0,1959,False,"['Science Fiction', 'Fiction', 'Classics']",['Hugo Award for Best Novel (1960)'],,1545,5.591961148648649,6.95945945945946
253,253,https://www.goodreads.com/book/show/12967.Winter_s_Tale,Winter's Tale,Mark Helprin,3.5,4212,26703,748.0,1983,False,"['Fiction', 'Fantasy', 'Historical']",,"New York State  (United States)   New York City, New York  (United States)",1540,4.831826013513513,5.4391891891891895
254,254,https://www.goodreads.com/book/show/15096164-pines,Pines,Blake Crouch,3.93,7843,98014,303.0,2012,True,"['Thriller', 'Mystery', 'Fiction']",['ITW Thriller Award Nominee (2013)'],"Wayward Pines, Idaho  (United States)",1537,5.48554222972973,6.746621621621622
255,255,https://www.goodreads.com/book/show/9532.Ender_s_Shadow,Ender's Shadow,Orson Scott Card,4.3,5299,158846,469.0,1999,True,"['Science Fiction', 'Fiction', 'Young Adult']","['Locus Award Nominee for Best SF Novel (2000)', 'ALA Alex Award (2000)', 'Lincoln Award Nominee (2005)', 'Seiun Award 星雲賞 Nominee for Best Foreign Novel (2001)', 'Margaret A. Edwards Award (2008)']","Rotterdam, 2170  (Netherlands)   Battle School, 2170",1518,6.04804222972973,7.87162162162162
256,256,https://www.goodreads.com/book/show/80689.The_Fifth_Sacred_Thing,The Fifth Sacred Thing,Starhawk,4.16,551,6704,486.0,1993,True,"['Fiction', 'Fantasy', 'Spirituality']",['Lambda Literary Award for Lesbian Science Fiction/Fantasy/Horror (1994)'],,1490,5.835204391891892,7.4459459459459465
257,257,https://www.goodreads.com/book/show/3428935-the-warded-man,The Warded Man,Peter V. Brett,4.23,5482,113905,416.0,2008,True,"['Fantasy', 'Fiction', 'Fantasy']","['Locus Award Nominee for Best First Novel (2009)', 'LovelyBooks Leserpreis for Bester Klappentext (2009)']",,1486,5.941623310810812,7.658783783783785
258,258,https://www.goodreads.com/book/show/41804.I_Robot,"I, Robot",Isaac Asimov,4.2,7184,287732,224.0,1950,True,"['Science Fiction', 'Fiction', 'Classics']",,,1484,5.896015202702703,7.567567567567568
259,259,https://www.goodreads.com/book/show/8540357-the-enemy,The Enemy,Charlie Higson,4.09,2407,21909,407.0,2009,True,"['Horror', '519 users', '480 users']",,"London, England  (United Kingdom)",1480,5.728785472972973,7.233108108108108
260,260,https://www.goodreads.com/book/show/64316.The_White_Mountains,The White Mountains,John Christopher,3.94,908,11995,195.0,1967,True,"['Science Fiction', 'Young Adult', 'Fiction']","[""George C. Stone Center for Children's Books Recognition of Merit Award (1977)""]",,1472,5.500744932432433,6.777027027027026
261,261,https://www.goodreads.com/book/show/17849112-world-after,World After,Susan Ee,4.16,8248,94268,320.0,2013,True,"['Fantasy', 'Young Adult', 'Paranormal']",,"San Francisco, California  (United States)",1469,5.835204391891892,7.4459459459459465
262,262,https://www.goodreads.com/book/show/16177145-enigma-black,Enigma Black,Sara Furlong Burr,4.14,48,220,356.0,2012,True,"['Science Fiction', '29 users', '18 users']",['Kindle Book Award Nominee for Sci-Fi/Fantasy (Semi-Finalist) (2013)'],,1468,5.804798986486486,7.385135135135135
263,263,https://www.goodreads.com/book/show/61938.The_Rowan,The Rowan,Anne McCaffrey,4.04,440,16047,336.0,1990,True,"['Science Fiction', 'Fantasy', 'Fiction']",,,1456,5.652771959459459,7.081081081081082
264,264,https://www.goodreads.com/book/show/3819326-angels-blood,Angels' Blood,Nalini Singh,4.07,4976,81252,339.0,2009,True,"['Fantasy', '1,848 users', '1,753 users']","['All About Romance (AAR) Annual Reader Poll for Most Kickass Heroine (2010)', ""Romantic Times Reviewers' Choice Award (RT Award) for Urban Fantasy Protagonist (2009)"", 'P.E.A.R.L. (Paranormal Excellence Award for Romantic Literature) for Best Fantasy/Magical Romance (2009)', 'Sir Julius Vogel Award Nominee for Best Adult Novel (2010)']","New York City, New York  (United States)",1454,5.698380067567568,7.172297297297298
265,265,https://www.goodreads.com/book/show/17881013-one-world-united,One World United,Jean Marie Stanberry,4.51,29,39,304.0,2013,False,"['Science Fiction', '4 users', '2 users']",,,1449,6.367298986486486,8.510135135135133
266,266,https://www.goodreads.com/book/show/1201864.The_Scarlet_Plague,The Scarlet Plague,Jack London,3.66,782,6143,98.0,1912,False,"['Classics', 'Science Fiction', 'Fiction']",,"San Francisco, California, 2073  (United States)",1442,5.075069256756757,5.925675675675676
267,267,https://www.goodreads.com/book/show/21787.The_Princess_Bride,The Princess Bride,William Goldman,4.25,21069,806028,456.0,1973,False,"['Fantasy', 'Fiction', 'Classics']",,,1428,5.972028716216217,7.719594594594595
268,268,https://www.goodreads.com/book/show/297627.The_League_of_Extraordinary_Gentlemen_Vol_1,"The League of Extraordinary Gentlemen, Vol. 1",Alan Moore,3.94,1481,49810,192.0,2000,True,"['Sequential Art', '2,270 users', 'Comics']","['Bram Stoker Award for Best Illustrated Narrative (2000)', ""Prix du Festival d'Angoulême Nominee for Alph-art du meilleur scenario (2002)""]","Cairo  (Egypt)   Paris  (France)   Edmonton, England  (United Kingdom)   …more London, England  (United Kingdom)   …less",1416,5.500744932432433,6.777027027027026
269,269,https://www.goodreads.com/book/show/18754855-the-meat-market,The Meat Market,James Chalk,3.69,103,458,123.0,2013,True,"['Science Fiction', 'Science Fiction', '19 users']",,,1414,5.120677364864865,6.016891891891892
270,270,https://www.goodreads.com/book/show/28747.CivilWarLand_in_Bad_Decline,CivilWarLand in Bad Decline,George Saunders,4.22,1572,17703,179.0,1996,False,"['Short Stories', 'Fiction', 'Humor']",['Tähtivaeltaja Award Nominee (2017)'],,1400,5.926420608108108,7.628378378378377
271,271,https://www.goodreads.com/book/show/516570.Erewhon,Erewhon,Samuel Butler,3.31,327,3371,272.0,1872,True,"['Fiction', 'Classics', 'Science Fiction']",,,1389,4.5429746621621625,4.861486486486486
272,272,https://www.goodreads.com/book/show/18500665-end-of-days,End of Days,Susan Ee,4.06,7013,61877,344.0,2015,True,"['Fantasy', 'Young Adult', 'Paranormal']",['Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2015)'],"Palo Alto, California  (United States)",1376,5.683177364864865,7.14189189189189
273,273,https://www.goodreads.com/book/show/1439856.Twelve_Monkeys,Twelve Monkeys,Elizabeth Hand,3.7,24,530,224.0,1995,False,"['Science Fiction', 'Fiction', 'Science Fiction']",,,1371,5.135880067567568,6.047297297297297
274,274,https://www.goodreads.com/book/show/20882143-blood-borne,"Blood Borne (Cathedral Chronicles, #1)",Elizabeth Wixley,4.43,44,139,233.0,2014,False,"['Fantasy', 'Science Fiction', 'Horror']",,,1364,6.245677364864865,8.266891891891891
275,275,https://www.goodreads.com/book/show/733473.The_Futurological_Congress,The Futurological Congress: From the Memoirs of Ijon Tichy,Stanisław Lem,4.2,600,9750,149.0,1971,True,"['Science Fiction', 'Fiction', 'European Literature']",['National Book Award Finalist for Translation (1975)'],,1357,5.896015202702703,7.567567567567568
276,276,https://www.goodreads.com/book/show/10863979-outside,Outside,Shalini Boland,3.4,249,2697,300.0,2011,True,"['Science Fiction', '91 users', '52 users']",,,1354,4.679798986486486,5.135135135135135
277,277,https://www.goodreads.com/book/show/17332969-the-100,The 100,Kass Morgan,3.58,6818,55758,323.0,2013,True,"['Young Adult', 'Science Fiction', 'Science Fiction']",,The Colony  Earth,1338,4.953447635135136,5.6824324324324325
278,278,https://www.goodreads.com/book/show/6465707-the-walking-dead-compendium-1,The Walking Dead Compendium 1,Robert Kirkman,4.44,2465,65314,1088.0,2009,True,"['Sequential Art', '1,089 users', 'Comics']",,,1326,6.260880067567568,8.297297297297298
279,279,https://www.goodreads.com/book/show/16083476-io-deceneus,Io Deceneus: Journal of a Time Traveler,Florian Armas,3.65,79,211,418.0,2012,True,"['Science Fiction', 'Science Fiction', '38 users']",,,1325,5.059866554054055,5.89527027027027
280,280,https://www.goodreads.com/book/show/68495.Iron_Council,Iron Council,China Miéville,3.71,952,14027,564.0,2004,True,"['Fantasy', 'Fiction', 'Science Fiction']","['Hugo Award Nominee for Best Novel (2005)', 'Locus Award for Best Fantasy Novel (2005)', 'Arthur C. Clarke Award (2005)', 'World Fantasy Award Nominee for Best Novel (2005)', 'Kurd-Laßwitz-Preis for Bestes ausländisches Werk (Best Foreign Work) (2006)']",Bas-Lag,1319,5.15108277027027,6.077702702702703
281,281,https://www.goodreads.com/book/show/216351.Idlewild,Idlewild,Nick Sagan,3.82,267,2689,275.0,2003,True,"['Science Fiction', 'Fiction', 'Apocalyptic']",,,1281,5.318312499999999,6.412162162162162
